DATE_TIME,AC_POWER,DC_POWER
12-05-2020 11:30,44.38261,45.34176
12-05-2020 11:45,48.12461,49.1284
12-05-2020 12:00,56.8834,58.070406
12-05-2020 12:15,61.96742,63.245266
12-05-2020 12:30,73.16059,74.70115
12-05-2020 12:45,55.9571,57.13356
12-05-2020 13:00,59.08139,60.232188
12-05-2020 13:15,60.68613,61.95967
12-05-2020 13:30,67.01905,68.42278
12-05-2020 13:45,65.68694,67.01683
12-05-2020 14:00,84.26728,85.979516
12-05-2020 14:15,37.36102,38.197027
12-05-2020 14:30,74.37695,75.95414
12-05-2020 14:45,71.72195,73.20475
12-05-2020 15:00,57.17568,58.35844
12-05-2020 15:15,33.39217,34.16565
12-05-2020 15:30,49.30116,50.31098
12-05-2020 15:45,34.50226,35.275168
12-05-2020 16:00,48.88757,49.87415
12-05-2020 16:15,37.63654,38.42981
12-05-2020 16:30,27.02313,27.65222
12-05-2020 16:45,16.67741,17.13818
12-05-2020 17:00,12.02885,12.3967
12-05-2020 17:15,8.12295,8.369207
12-05-2020 17:30,6.85716,7.06452
12-05-2020 17:45,4.85389,4.998433
12-05-2020 18:00,3.06946,3.1594067
12-05-2020 18:15,1.23991,1.2732533
12-05-2020 18:30,0.05722,0.05725
13-05-2020 05:30,0.00051,0.000508333
13-05-2020 05:45,0.53383,0.54548
13-05-2020 06:00,1.60821,1.6528333
13-05-2020 06:15,3.32864,3.4265334
13-05-2020 06:30,6.49201,6.68788
13-05-2020 06:45,10.95398,11.246247
13-05-2020 07:00,16.75071,17.1311
13-05-2020 07:15,23.09474,23.5752
13-05-2020 07:30,30.22488,30.831467
13-05-2020 07:45,35.89045,36.610574
13-05-2020 08:00,40.08194,40.890605
13-05-2020 08:15,47.37005,48.314848
13-05-2020 08:30,53.04411,54.12244
13-05-2020 08:45,58.1485,59.350875
13-05-2020 09:00,61.81167,63.11183
13-05-2020 09:15,66.58086,68.02393
13-05-2020 09:30,70.25879,71.7773
13-05-2020 09:45,74.09601,75.70839
13-05-2020 10:00,77.87634,79.57625
13-05-2020 10:15,79.92943,81.67362
13-05-2020 10:30,81.63448,83.26783
13-05-2020 10:45,83.57449,85.26088
13-05-2020 11:00,84.99808,86.73382
13-05-2020 11:15,86.59491,88.36995
13-05-2020 11:30,88.23118,90.03334
13-05-2020 11:45,87.77293,89.59319
13-05-2020 12:00,86.733,88.53722
13-05-2020 12:15,84.76164,86.51711
13-05-2020 12:30,85.6805,87.47311
13-05-2020 12:45,86.24178,88.04259
13-05-2020 13:00,82.78864,84.50492
13-05-2020 13:15,83.02335,84.72635
13-05-2020 13:30,81.56581,83.23813
13-05-2020 13:45,66.4674,67.81606
13-05-2020 14:00,77.0725,78.65025
13-05-2020 14:15,69.88983,71.34123
13-05-2020 14:30,65.36589,66.74379
13-05-2020 14:45,71.75893,73.22091
13-05-2020 15:00,71.9222,73.3702
13-05-2020 15:15,62.35589,63.671254
13-05-2020 15:30,57.29803,58.552906
13-05-2020 15:45,48.45322,49.46616
13-05-2020 16:00,47.94894,48.922953
13-05-2020 16:15,23.35163,23.904387
13-05-2020 16:30,38.61119,39.389508
13-05-2020 16:45,22.75047,23.216586
13-05-2020 17:00,17.78875,18.182234
13-05-2020 17:15,9.3474,9.631646
13-05-2020 17:30,8.97557,9.2464795
13-05-2020 17:45,6.44203,6.636573
13-05-2020 18:00,3.82763,3.9409668
13-05-2020 18:15,1.53263,1.5750067
13-05-2020 18:30,0.17819,0.17931334
13-05-2020 18:45,0.01385,0.01385
14-05-2020 05:30,0.00015,0.000154545
14-05-2020 05:45,0.32271,0.32822
14-05-2020 06:00,1.14892,1.1796934
14-05-2020 06:15,2.54413,2.6178132
14-05-2020 06:30,6.39447,6.5805864
14-05-2020 06:45,10.27542,10.521
14-05-2020 07:00,16.76035,17.106094
14-05-2020 07:15,23.5231,23.97634
14-05-2020 07:30,30.69878,31.277307
14-05-2020 07:45,37.71849,38.42833
14-05-2020 08:00,44.71556,45.568324
14-05-2020 08:15,51.44983,52.45631
14-05-2020 08:30,52.6559,53.69622
14-05-2020 08:45,54.64763,55.70499
14-05-2020 09:00,56.87171,57.993332
14-05-2020 09:15,57.97277,59.12031
14-05-2020 09:30,69.60049,71.01545
14-05-2020 09:45,73.94318,75.50098
14-05-2020 10:00,77.61495,79.23544
14-05-2020 10:15,80.0028,81.58398
14-05-2020 10:30,82.19998,83.818305
14-05-2020 10:45,84.49547,86.15837
14-05-2020 11:00,85.3698,87.07642
14-05-2020 11:15,85.20102,86.917625
14-05-2020 11:30,89.42359,91.216664
14-05-2020 11:45,83.60629,85.31306
14-05-2020 12:00,83.74048,85.47255
14-05-2020 12:15,74.95356,76.51438
14-05-2020 12:30,78.7292,80.33079
14-05-2020 12:45,58.48125,59.74336
14-05-2020 13:00,87.28523,89.02352
14-05-2020 13:15,87.6108,89.385086
14-05-2020 13:30,69.60928,71.05796
14-05-2020 13:45,60.32907,61.6253
14-05-2020 14:00,77.38012,78.93197
14-05-2020 14:15,60.29723,61.543516
14-05-2020 14:30,73.37153,74.940984
14-05-2020 14:45,59.78782,61.080285
14-05-2020 15:00,63.34106,64.547562
14-05-2020 15:15,47.03129,48.012727
14-05-2020 15:30,29.50433,30.168727
14-05-2020 15:45,51.27959,52.3052
14-05-2020 16:00,19.55245,20.015227
14-05-2020 16:15,40.54925,41.353293
14-05-2020 16:30,24.53799,25.09732
14-05-2020 16:45,16.33137,16.729033
14-05-2020 17:00,13.06255,13.41278
14-05-2020 17:15,12.00602,12.36366
14-05-2020 17:30,7.2315,7.4502134
14-05-2020 17:45,3.99765,4.1162935
14-05-2020 18:00,2.10239,2.1622266
14-05-2020 18:15,0.8281,0.8487867
14-05-2020 18:30,0.02642,0.026415384
15-05-2020 05:30,0.18355,0.18615334
15-05-2020 05:45,1.16355,1.1942
15-05-2020 06:00,3.26345,3.3593667
15-05-2020 06:15,6.32235,6.5127466
15-05-2020 06:30,10.15771,10.420714
15-05-2020 06:45,13.52508,13.840287
15-05-2020 07:00,16.93535,17.297793
15-05-2020 07:15,20.58174,21.010953
15-05-2020 07:30,25.5742,26.08354
15-05-2020 07:45,29.84946,30.434826
15-05-2020 08:00,39.24204,39.9973
15-05-2020 08:15,48.82252,49.7684
15-05-2020 08:30,56.70711,57.846785
15-05-2020 08:45,57.45038,58.621465
15-05-2020 09:00,62.10341,63.386453
15-05-2020 09:15,68.1198,69.55503
15-05-2020 09:30,71.31824,72.85025
15-05-2020 09:45,73.52381,75.102664
15-05-2020 10:00,76.52649,78.17994
15-05-2020 10:15,80.81656,82.57021
15-05-2020 10:30,82.82771,84.55546
15-05-2020 10:45,68.22395,69.57992
15-05-2020 11:00,82.51371,84.19698
15-05-2020 11:15,86.0239,87.78555
15-05-2020 11:30,85.55958,87.31881
15-05-2020 11:45,88.76352,90.58636
15-05-2020 12:00,87.61733,89.40835
15-05-2020 12:15,77.37298,78.98461
15-05-2020 12:30,64.03352,65.446414
15-05-2020 12:45,87.03313,88.840805
15-05-2020 13:00,89.75402,91.588586
15-05-2020 13:15,84.44341,86.19806
15-05-2020 13:30,68.52292,69.99566
15-05-2020 13:45,75.02131,76.636555
15-05-2020 14:00,78.05861,79.742555
15-05-2020 14:15,71.78412,73.32056
15-05-2020 14:30,63.60325,64.97499
15-05-2020 14:45,68.85974,70.35699
15-05-2020 15:00,63.30957,64.680633
15-05-2020 15:15,60.75187,62.078707
15-05-2020 15:30,55.18217,56.342234
15-05-2020 15:45,51.51273,52.607055
15-05-2020 16:00,45.90071,46.852754
15-05-2020 16:15,38.0303,38.83567
15-05-2020 16:30,24.37501,24.96984
15-05-2020 16:45,19.89339,20.396406
15-05-2020 17:00,16.36211,16.808887
15-05-2020 17:15,11.90569,12.268634
15-05-2020 17:30,9.06891,9.34438
15-05-2020 17:45,5.53672,5.702893
15-05-2020 18:00,3.06421,3.1541067
15-05-2020 18:15,1.04335,1.0704933
15-05-2020 18:30,0.02229,0.022291668
16-05-2020 05:30,0,0
16-05-2020 05:45,0.45039,0.46044
16-05-2020 06:00,2.28928,2.35514
16-05-2020 06:15,5.17989,5.335067
16-05-2020 06:30,8.89839,9.151873
16-05-2020 06:45,12.52181,12.82474
16-05-2020 07:00,18.436,18.82038
16-05-2020 07:15,24.38901,24.873893
16-05-2020 07:30,29.14166,29.709354
16-05-2020 07:45,30.62149,31.221707
16-05-2020 08:00,37.08696,37.81167
16-05-2020 08:15,44.47035,45.34253
16-05-2020 08:30,51.99279,53.035375
16-05-2020 08:45,55.80922,56.958133
16-05-2020 09:00,57.43193,58.614605
16-05-2020 09:15,57.91753,59.121273
16-05-2020 09:30,53.15939,54.269047
16-05-2020 09:45,38.61251,39.40996
16-05-2020 10:00,0,0
16-05-2020 10:15,0,0
16-05-2020 10:30,0,0
16-05-2020 10:45,0,0
16-05-2020 11:00,0,0
16-05-2020 11:15,15.89145,16.195653
16-05-2020 11:30,71.05795,72.5681
16-05-2020 11:45,75.62875,77.273586
16-05-2020 12:00,73.6334,75.25553
16-05-2020 12:15,74.76745,76.42602
16-05-2020 12:30,71.65186,73.2606
16-05-2020 12:45,69.48064,71.03147
16-05-2020 13:00,62.67909,64.015914
16-05-2020 13:15,57.1385,58.40414
16-05-2020 13:30,49.10425,50.186906
16-05-2020 13:45,45.58271,46.585426
16-05-2020 14:00,62.49259,63.825562
16-05-2020 14:15,56.4512,57.646387
16-05-2020 14:30,62.36719,63.665727
16-05-2020 14:45,61.41409,62.702527
16-05-2020 15:00,59.61377,60.87784
16-05-2020 15:15,58.61259,59.83096
16-05-2020 15:30,64.23739,65.59469
16-05-2020 15:45,45.38781,46.383465
16-05-2020 16:00,27.86315,28.527666
16-05-2020 16:15,31.99172,32.70302
16-05-2020 16:30,28.18379,28.840734
16-05-2020 16:45,24.99895,25.612992
16-05-2020 17:00,18.13537,18.6592
16-05-2020 17:15,12.88785,13.281427
16-05-2020 17:30,8.19871,8.447327
16-05-2020 17:45,4.98462,5.1338335
16-05-2020 18:00,2.43483,2.50508
16-05-2020 18:15,0.56143,0.5743933
16-05-2020 18:30,0,0
17-05-2020 05:30,0,0
17-05-2020 05:45,0.28885,0.29468
17-05-2020 06:00,1.63451,1.68014
17-05-2020 06:15,3.95317,4.0703733
17-05-2020 06:30,9.5156,9.77544
17-05-2020 06:45,12.29211,12.59508
17-05-2020 07:00,12.76049,13.073047
17-05-2020 07:15,19.64247,20.053213
17-05-2020 07:30,32.89185,33.52744
17-05-2020 07:45,37.49485,38.228918
17-05-2020 08:00,40.52485,41.314332
17-05-2020 08:15,40.98781,41.82916
17-05-2020 08:30,31.16837,31.849188
17-05-2020 08:45,30.67592,31.336459
17-05-2020 09:00,27.87641,28.504688
17-05-2020 09:15,47.43867,48.390586
17-05-2020 09:30,65.15979,66.51479
17-05-2020 09:45,75.54926,77.193375
17-05-2020 10:00,72.19052,73.77893
17-05-2020 10:15,72.55654,74.11527
17-05-2020 10:30,51.15215,52.241207
17-05-2020 10:45,74.00634,75.50457
17-05-2020 11:00,53.69219,54.84412
17-05-2020 11:15,57.63959,58.84919
17-05-2020 11:30,46.56931,47.58746
17-05-2020 11:45,41.39092,42.30806
17-05-2020 12:00,41.27453,42.167387
17-05-2020 12:15,81.07844,82.76988
17-05-2020 12:30,77.69359,79.284945
17-05-2020 12:45,44.89596,45.876293
17-05-2020 13:00,85.7156,87.42624
17-05-2020 13:15,80.90466,82.66373
17-05-2020 13:30,79.30069,81.08721
17-05-2020 13:45,69.34314,70.859016
17-05-2020 14:00,69.35284,70.8822
17-05-2020 14:15,61.71169,63.036793
17-05-2020 14:30,57.60361,58.839414
17-05-2020 14:45,60.30053,61.593082
17-05-2020 15:00,56.67246,57.88215
17-05-2020 15:15,52.3397,53.479227
17-05-2020 15:30,46.11706,47.124992
17-05-2020 15:45,41.35461,42.25762
17-05-2020 16:00,38.11838,38.918715
17-05-2020 16:15,38.31858,39.14204
17-05-2020 16:30,26.30039,26.957566
17-05-2020 16:45,17.01429,17.52442
17-05-2020 17:00,13.26202,13.667207
17-05-2020 17:15,9.35459,9.638787
17-05-2020 17:30,5.04213,5.193053
17-05-2020 17:45,2.33514,2.4024133
17-05-2020 18:00,1.2314,1.2645466
17-05-2020 18:15,0.23044,0.23443333
17-05-2020 18:30,0,0
18-05-2020 05:30,0,0
18-05-2020 05:45,0.04043,0.040426666
18-05-2020 06:00,1.66533,1.7117
18-05-2020 06:15,3.55109,3.6558667
18-05-2020 06:30,5.67141,5.8418066
18-05-2020 06:45,7.93274,8.1730264
18-05-2020 07:00,9.93696,10.220173
18-05-2020 07:15,11.79425,12.09724
18-05-2020 07:30,13.17549,13.498827
18-05-2020 07:45,14.79319,15.148407
18-05-2020 08:00,15.58297,15.943173
18-05-2020 08:15,17.05347,17.435854
18-05-2020 08:30,21.44166,21.881613
18-05-2020 08:45,26.41033,26.92378
18-05-2020 09:00,31.46089,32.056467
18-05-2020 09:15,39.98621,40.73549
18-05-2020 09:30,48.12707,49.051773
18-05-2020 09:45,52.1697,53.20438
18-05-2020 10:00,55.01659,56.113266
18-05-2020 10:15,59.28643,60.502074
18-05-2020 10:30,64.94435,66.28998
18-05-2020 10:45,67.03494,68.456164
18-05-2020 11:00,56.96721,58.17772
18-05-2020 11:15,52.75973,53.878387
18-05-2020 11:30,61.96851,63.27132
18-05-2020 11:45,63.51016,64.856773
18-05-2020 12:00,73.32016,74.83488
18-05-2020 12:15,79.73537,81.411875
18-05-2020 12:30,78.31811,80.01376
18-05-2020 12:45,84.64366,86.44956
18-05-2020 13:00,80.31452,81.95173
18-05-2020 13:15,75.2701,76.9402
18-05-2020 13:30,61.08131,62.44019
18-05-2020 13:45,48.95464,50.045074
18-05-2020 14:00,54.17749,55.341793
18-05-2020 14:15,55.38648,56.557773
18-05-2020 14:30,51.74693,52.871633
18-05-2020 14:45,49.18107,50.23442
18-05-2020 15:00,50.82072,51.909273
18-05-2020 15:15,47.3571,48.3925
18-05-2020 15:30,40.67971,41.591508
18-05-2020 15:45,29.98661,30.68468
18-05-2020 16:00,17.49165,17.982947
18-05-2020 16:15,31.00363,31.66242
18-05-2020 16:30,28.40181,29.052492
18-05-2020 16:45,20.22682,20.767453
18-05-2020 17:00,16.09601,16.578
18-05-2020 17:15,11.18678,11.52782
18-05-2020 17:30,6.73507,6.9384336
18-05-2020 17:45,4.49699,4.6310933
18-05-2020 18:00,2.40281,2.4719668
18-05-2020 18:15,0.59623,0.6105
18-05-2020 18:30,0,0
19-05-2020 05:30,0,0
19-05-2020 05:45,0.16275,0.16496666
19-05-2020 06:00,1.22193,1.25466
19-05-2020 06:15,2.9625,3.0491267
19-05-2020 06:30,5.42359,5.5862334
19-05-2020 06:45,8.1485,8.380313
19-05-2020 07:00,10.46361,10.716293
19-05-2020 07:15,13.83263,14.126873
19-05-2020 07:30,16.69387,17.031254
19-05-2020 07:45,19.32945,19.701727
19-05-2020 08:00,26.52743,27.0043
19-05-2020 08:15,30.66347,31.21686
19-05-2020 08:30,33.21563,33.820465
19-05-2020 08:45,46.44236,47.28814
19-05-2020 09:00,51.14143,52.080254
19-05-2020 09:15,42.30934,43.132066
19-05-2020 09:30,65.88377,67.1704
19-05-2020 09:45,69.21556,70.62885
19-05-2020 10:00,60.04312,61.275094
19-05-2020 10:15,65.45729,66.79243
19-05-2020 10:30,68.4074,69.81334
19-05-2020 10:45,81.90866,83.6285
19-05-2020 11:00,88.55507,90.50606
19-05-2020 11:15,61.9379,63.287934
19-05-2020 11:30,44.07424,45.051887
19-05-2020 11:45,36.48304,37.30928
19-05-2020 12:00,39.96341,40.817445
19-05-2020 12:15,56.61173,57.749453
19-05-2020 12:30,77.31241,78.92978
19-05-2020 12:45,79.75484,81.45378
19-05-2020 13:00,80.02216,81.7106
19-05-2020 13:15,78.6707,80.34231
19-05-2020 13:30,76.14293,77.75836
19-05-2020 13:45,78.19216,79.861164
19-05-2020 14:00,73.8752,75.44853
19-05-2020 14:15,71.83425,73.38714
19-05-2020 14:30,68.09427,69.578125
19-05-2020 14:45,63.41588,64.806773
19-05-2020 15:00,58.71425,59.993426
19-05-2020 15:15,53.90593,55.087965
19-05-2020 15:30,41.01895,41.87702
19-05-2020 15:45,42.93526,43.80858
19-05-2020 16:00,34.68021,35.397492
19-05-2020 16:15,33.21279,33.912754
19-05-2020 16:30,28.51912,29.144793
19-05-2020 16:45,24.06665,24.63224
19-05-2020 17:00,17.39495,17.868906
19-05-2020 17:15,11.06393,11.400967
19-05-2020 17:30,5.69735,5.868413
19-05-2020 17:45,3.32722,3.4250535
19-05-2020 18:00,1.86721,1.9198334
19-05-2020 18:15,0.62063,0.635
19-05-2020 18:30,0,0
20-05-2020 05:30,0,0
20-05-2020 05:45,0.25143,0.25621332
20-05-2020 06:00,1.79189,1.8422733
20-05-2020 06:15,3.97902,4.097013
20-05-2020 06:30,6.53709,6.7329
20-05-2020 06:45,9.24559,9.488627
20-05-2020 07:00,12.01098,12.276207
20-05-2020 07:15,14.61216,14.917807
20-05-2020 07:30,17.89487,18.248367
20-05-2020 07:45,21.30658,21.71072
20-05-2020 08:00,25.39332,25.858594
20-05-2020 08:15,34.09809,34.71549
20-05-2020 08:30,42.77059,43.54697
20-05-2020 08:45,45.07239,45.908188
20-05-2020 09:00,49.12988,50.040727
20-05-2020 09:15,54.38822,55.4228
20-05-2020 09:30,59.19877,60.34136
20-05-2020 09:45,63.77059,65.036395
20-05-2020 10:00,65.62973,66.946445
20-05-2020 10:15,72.80555,74.307734
20-05-2020 10:30,74.07352,75.611555
20-05-2020 10:45,72.46911,73.982484
20-05-2020 11:00,75.0045,76.56307
20-05-2020 11:15,69.90685,71.3489
20-05-2020 11:30,74.79623,76.36149
20-05-2020 11:45,74.42351,75.97864
20-05-2020 12:00,68.26447,69.66584
20-05-2020 12:15,77.65506,79.27133
20-05-2020 12:30,74.53384,76.10262
20-05-2020 12:45,79.85616,81.52113
20-05-2020 13:00,79.44402,80.99215
20-05-2020 13:15,78.18623,79.736734
20-05-2020 13:30,76.98934,78.59017
20-05-2020 13:45,72.08566,73.63727
20-05-2020 14:00,67.57689,69.03472
20-05-2020 14:15,51.83234,52.94681
20-05-2020 14:30,51.92626,53.0364
20-05-2020 14:45,47.48626,48.51486
20-05-2020 15:00,47.79881,48.813652
20-05-2020 15:15,44.17546,45.119605
20-05-2020 15:30,39.8478,40.716234
20-05-2020 15:45,37.41456,38.239406
20-05-2020 16:00,32.74991,33.487652
20-05-2020 16:15,26.48625,27.119193
20-05-2020 16:30,23.41868,24.000006
20-05-2020 16:45,17.30557,17.796188
20-05-2020 17:00,11.02176,11.354913
20-05-2020 17:15,9.62603,9.916927
20-05-2020 17:30,7.5787,7.80808
20-05-2020 17:45,5.25341,5.4106333
20-05-2020 18:00,2.97324,3.0603533
20-05-2020 18:15,0.98796,1.01339996
20-05-2020 18:30,0.01443,0.014426666
20-05-2020 18:45,0,0
21-05-2020 05:30,0,0
21-05-2020 05:45,0.43221,0.44191333
21-05-2020 06:00,1.88672,1.93998
21-05-2020 06:15,3.56389,3.6690066
21-05-2020 06:30,6.03868,6.2203936
21-05-2020 06:45,9.94741,10.21374
21-05-2020 07:00,14.73663,15.078014
21-05-2020 07:15,17.73035,18.12364
21-05-2020 07:30,22.18675,22.641947
21-05-2020 07:45,28.70398,29.27354
21-05-2020 08:00,36.03019,36.743688
21-05-2020 08:15,39.78895,40.594652
21-05-2020 08:30,44.59598,45.47884
21-05-2020 08:45,53.34377,54.41508
21-05-2020 09:00,58.70806,59.913176
21-05-2020 09:15,62.7071,64.027195
21-05-2020 09:30,65.36762,66.7675
21-05-2020 09:45,67.07159,68.51556
21-05-2020 10:00,69.46802,70.9698
21-05-2020 10:15,72.17133,73.7493
21-05-2020 10:30,75.69503,77.36623
21-05-2020 10:45,72.3969,73.99629
21-05-2020 11:00,68.74694,70.258695
21-05-2020 11:15,70.90152,72.4324
21-05-2020 11:30,77.59804,79.30574
21-05-2020 11:45,85.88451,87.76631
21-05-2020 12:00,83.1242,84.81948
21-05-2020 12:15,83.6823,85.390234
21-05-2020 12:30,82.80449,84.522195
21-05-2020 12:45,84.6473,86.42175
21-05-2020 13:00,78.64729,80.23321
21-05-2020 13:15,77.37543,78.96065
21-05-2020 13:30,78.35627,79.94215
21-05-2020 13:45,74.91648,76.491234
21-05-2020 14:00,71.00062,72.52435
21-05-2020 14:15,68.85507,70.35473
21-05-2020 14:30,67.68705,69.14795
21-05-2020 14:45,62.37569,63.734586
21-05-2020 15:00,56.41717,57.631734
21-05-2020 15:15,52.09105,53.212934
21-05-2020 15:30,49.19946,50.243914
21-05-2020 15:45,44.69405,45.659535
21-05-2020 16:00,37.65781,38.49968
21-05-2020 16:15,29.03795,29.72966
21-05-2020 16:30,26.6717,27.32144
21-05-2020 16:45,22.19345,22.783406
21-05-2020 17:00,17.43006,17.932754
21-05-2020 17:15,12.81743,13.20866
21-05-2020 17:30,8.66102,8.92388
21-05-2020 17:45,5.52141,5.6871934
21-05-2020 18:00,3.24667,3.3420532
21-05-2020 18:15,1.27073,1.30484
21-05-2020 18:30,0.03571,0.03586
21-05-2020 18:45,0,0
22-05-2020 05:30,0,0
22-05-2020 05:45,0.37355,0.38122665
22-05-2020 06:00,1.81319,1.8641133
22-05-2020 06:15,3.64199,3.7496267
22-05-2020 06:30,6.4938,6.6896265
22-05-2020 06:45,10.2138,10.50394
22-05-2020 07:00,14.10319,14.448833
22-05-2020 07:15,18.8544,19.26748
22-05-2020 07:30,25.71815,26.232354
22-05-2020 07:45,31.83169,32.451846
22-05-2020 08:00,38.02457,38.754855
22-05-2020 08:15,44.07386,44.9112
22-05-2020 08:30,49.08043,50.033746
22-05-2020 08:45,53.79194,54.852812
22-05-2020 09:00,58.72598,59.9118
22-05-2020 09:15,63.19559,64.495848
22-05-2020 09:30,67.57422,68.99921
22-05-2020 09:45,71.10262,72.62056
22-05-2020 10:00,74.2177,75.81936
22-05-2020 10:15,77.05,78.72153
22-05-2020 10:30,79.87969,81.61826
22-05-2020 10:45,83.04903,84.87687
22-05-2020 11:00,84.53606,86.39275
22-05-2020 11:15,86.04674,87.968336
22-05-2020 11:30,86.63234,88.56261
22-05-2020 11:45,86.72201,88.66088
22-05-2020 12:00,86.85292,88.79866
22-05-2020 12:15,86.31348,88.25327
22-05-2020 12:30,85.64288,87.568266
22-05-2020 12:45,84.37893,86.22248
22-05-2020 13:00,82.38991,84.05332
22-05-2020 13:15,80.17002,81.80524
22-05-2020 13:30,46.38343,47.317875
22-05-2020 13:45,48.86638,49.845168
22-05-2020 14:00,73.86999,75.449695
22-05-2020 14:15,70.29233,71.848086
22-05-2020 14:30,54.79188,55.989242
22-05-2020 14:45,62.75401,64.108906
22-05-2020 15:00,58.55677,59.83958
22-05-2020 15:15,53.43607,54.613715
22-05-2020 15:30,48.56824,49.641434
22-05-2020 15:45,43.61288,44.577113
22-05-2020 16:00,38.57353,39.44436
22-05-2020 16:15,32.81404,33.582973
22-05-2020 16:30,26.85545,27.5117
22-05-2020 16:45,21.40042,21.970447
22-05-2020 17:00,16.00037,16.4781
22-05-2020 17:15,11.16149,11.50166
22-05-2020 17:30,7.71163,7.9448936
22-05-2020 17:45,5.23355,5.39038
22-05-2020 18:00,3.31224,3.4094268
22-05-2020 18:15,1.48388,1.5248467
22-05-2020 18:30,0.27361,0.27719333
22-05-2020 18:45,0,0
23-05-2020 05:30,0,0
23-05-2020 05:45,0.53081,0.54284
23-05-2020 06:00,2.01035,2.0673135
23-05-2020 06:15,4.04982,4.1702065
23-05-2020 06:30,6.67931,6.8806
23-05-2020 06:45,9.85381,10.108233
23-05-2020 07:00,13.36202,13.66766
23-05-2020 07:15,19.17911,19.581367
23-05-2020 07:30,24.95329,25.454467
23-05-2020 07:45,30.73177,31.34088
23-05-2020 08:00,33.63558,34.299188
23-05-2020 08:15,40.86086,41.67183
23-05-2020 08:30,45.72608,46.644848
23-05-2020 08:45,50.40638,51.43684
23-05-2020 09:00,54.82972,55.971367
23-05-2020 09:15,58.94385,60.171387
23-05-2020 09:30,62.34787,63.66674
23-05-2020 09:45,66.3358,67.763484
23-05-2020 10:00,64.39636,65.74106
23-05-2020 10:15,72.91084,74.3564
23-05-2020 10:30,76.11545,77.643336
23-05-2020 10:45,77.71502,79.28415
23-05-2020 11:00,79.03384,80.63894
23-05-2020 11:15,80.712,82.355516
23-05-2020 11:30,81.65193,83.3266
23-05-2020 11:45,82.56937,84.257664
23-05-2020 12:00,81.70073,83.388195
23-05-2020 12:15,82.16011,83.85814
23-05-2020 12:30,81.57366,83.24042
23-05-2020 12:45,81.35275,83.015336
23-05-2020 13:00,79.12299,80.74079
23-05-2020 13:15,77.30039,78.997336
23-05-2020 13:30,75.83538,77.53606
23-05-2020 13:45,73.30366,74.95198
23-05-2020 14:00,70.49116,71.949234
23-05-2020 14:15,66.82464,68.22534
23-05-2020 14:30,63.09849,64.43634
23-05-2020 14:45,59.55743,60.896953
23-05-2020 15:00,55.61902,56.83118
23-05-2020 15:15,51.95869,53.104375
23-05-2020 15:30,47.09374,48.15517
23-05-2020 15:45,41.70303,42.63933
23-05-2020 16:00,37.31798,38.187387
23-05-2020 16:15,32.40962,33.185293
23-05-2020 16:30,15.97103,16.412674
23-05-2020 16:45,9.43911,9.725493
23-05-2020 17:00,10.34736,10.661207
23-05-2020 17:15,13.17111,13.571747
23-05-2020 17:30,10.11045,10.41826
23-05-2020 17:45,5.15369,5.308073
23-05-2020 18:00,2.58073,2.6554866
23-05-2020 18:15,1.11885,1.1482866
23-05-2020 18:30,0.07223,0.07291333
23-05-2020 18:45,0,0
24-05-2020 05:30,0.0019,0.0019
24-05-2020 05:45,0.35981,0.36618665
24-05-2020 06:00,1.8586,1.9109534
24-05-2020 06:15,3.936,4.0526667
24-05-2020 06:30,6.37726,6.56956
24-05-2020 06:45,9.54831,9.816493
24-05-2020 07:00,13.27349,13.592047
24-05-2020 07:15,17.67879,18.070414
24-05-2020 07:30,23.69391,24.184848
24-05-2020 07:45,28.6617,29.246307
24-05-2020 08:00,32.9238,33.59535
24-05-2020 08:15,36.25598,36.98616
24-05-2020 08:30,45.02599,45.938273
24-05-2020 08:45,49.86941,50.89268
24-05-2020 09:00,54.06727,55.19282
24-05-2020 09:15,58.31834,59.546754
24-05-2020 09:30,60.41109,61.673125
24-05-2020 09:45,65.24117,66.6349
24-05-2020 10:00,69.40943,70.89288
24-05-2020 10:15,72.62308,74.20499
24-05-2020 10:30,75.53538,77.185734
24-05-2020 10:45,77.64209,79.35803
24-05-2020 11:00,79.27438,81.02726
24-05-2020 11:15,80.86778,82.602734
24-05-2020 11:30,82.04213,83.82201
24-05-2020 11:45,82.44516,84.28389
24-05-2020 12:00,82.32974,84.127914
24-05-2020 12:15,82.21795,84.04907
24-05-2020 12:30,81.52618,83.19089
24-05-2020 12:45,80.04333,81.69049
24-05-2020 13:00,78.84952,80.463484
24-05-2020 13:15,78.3462,79.93779
24-05-2020 13:30,75.84023,77.382555
24-05-2020 13:45,73.10839,74.58081
24-05-2020 14:00,70.23621,71.67372
24-05-2020 14:15,67.51948,69.01487
24-05-2020 14:30,63.66154,65.08292
24-05-2020 14:45,59.26881,60.596586
24-05-2020 15:00,54.38493,55.56566
24-05-2020 15:15,50.63571,51.65522
24-05-2020 15:30,46.11393,47.10466
24-05-2020 15:45,41.74049,42.691688
24-05-2020 16:00,31.36793,32.04974
24-05-2020 16:15,30.99407,31.690533
24-05-2020 16:30,24.76767,25.360207
24-05-2020 16:45,20.55982,21.111787
24-05-2020 17:00,15.20955,15.660167
24-05-2020 17:15,11.43083,11.779347
24-05-2020 17:30,7.72459,7.958353
24-05-2020 17:45,4.90313,5.0497
24-05-2020 18:00,2.80923,2.8913933
